Time[s], Channel 0
1.15504, 1
1.15505, 0
1.15506, 1
1.15508, 0
1.15509, 1
1.15511, 0
1.15512, 1
1.15513, 0
1.15514, 1
1.15516, 0
1.15517, 1
1.15519, 0
1.15520, 1
1.15521, 0
1.15522, 1
1.15524, 0
1.15525, 1
1.15529, 0
1.15530, 1
1.15532, 0
1.15533, 1
1.15534, 0
1.15535, 1
1.15537, 0
1.15538, 1
1.15540, 0
1.15541, 1
1.15542, 0
1.15543, 1
1.15545, 0
1.15546, 1
1.15548, 0
1.15549, 1
1.15550, 0
1.15551, 1
1.15553, 0
1.15554, 1
1.15556, 0
1.15557, 1
1.15558, 0
1.15559, 1
1.15561, 0
1.15562, 1
1.15566, 0
1.15567, 1
1.15569, 0
1.15570, 1
1.15571, 0
1.15572, 1
1.15574, 0
1.15575, 1
1.15577, 0
1.15578, 1
1.15579, 0
1.15580, 1
1.15582, 0
1.15583, 1
1.15585, 0
1.15586, 1
1.15587, 0
1.15588, 1
1.15590, 0
1.15591, 1
1.15595, 0
1.15596, 1
1.15598, 0
1.15599, 1
1.15600, 0
1.15601, 1
1.15603, 0
1.15604, 1
1.15606, 0
1.15607, 1
1.15608, 0
1.15609, 1
1.15611, 0
1.15612, 1
1.15614, 0
1.15615, 1
1.15616, 0
1.15617, 1
1.15619, 0
1.15620, 1
1.15624, 0
1.15625, 1
1.15627, 0
1.15628, 1
1.15629, 0
1.15630, 1
1.15632, 0
1.15633, 1
1.15635, 0
1.15636, 1
1.15637, 0
1.15638, 1
1.15640, 0
1.15641, 1
1.15643, 0
1.15644, 1
1.15645, 0
1.15646, 1
1.15648, 0
1.15649, 1
1.15653, 0
1.15654, 1
1.15656, 0
1.15657, 1
1.15661, 0
1.15662, 1
1.15664, 0
1.15665, 1
1.15666, 0
1.15667, 1
1.15669, 0
1.15670, 1
1.15672, 0
1.15673, 1
1.15674, 0
1.15675, 1
1.15677, 0
1.15678, 1
1.15680, 0
1.15681, 1
1.15682, 0
1.15683, 1
1.15685, 0
1.15686, 1
1.15687, 0
1.15688, 1
1.15690, 0
1.15915, 1
1.15917, 0
1.15918, 1
1.15919, 0
1.15920, 1
1.15922, 0
1.15923, 1
1.15925, 0
1.15926, 1
1.15927, 0
1.15928, 1
1.15930, 0
1.15931, 1
1.15935, 0
1.15936, 1
1.15938, 0
1.15939, 1
1.15940, 0
1.15941, 1
1.15943, 0
1.15944, 1
1.15946, 0
1.15947, 1
1.15948, 0
1.15949, 1
1.15951, 0
1.15952, 1
1.15954, 0
1.15955, 1
1.15956, 0
1.15957, 1
1.15959, 0
1.15960, 1
1.15964, 0
1.15965, 1
1.15967, 0
1.15968, 1
1.15969, 0
1.15970, 1
1.15972, 0
1.25571, 1
1.25572, 0
1.25573, 1
1.25575, 0
1.25576, 1
1.25578, 0
1.25579, 1
1.25580, 0
1.25581, 1
1.25583, 0
1.25584, 1
1.25588, 0
1.25589, 1
1.25591, 0
1.25592, 1
1.25596, 0
1.25597, 1
1.25599, 0
1.25600, 1
1.25601, 0
1.25602, 1
1.25604, 0
1.25605, 1
1.25607, 0
1.25608, 1
1.25609, 0
1.25610, 1
1.25612, 0
1.25613, 1
1.25617, 0
1.25618, 1
1.25620, 0
1.25621, 1
1.25625, 0
1.25626, 1
1.25628, 0
1.25629, 1
1.25630, 0
1.25631, 1
1.25633, 0
1.25634, 1
1.25636, 0
1.25637, 1
1.25638, 0
1.25639, 1
1.25641, 0
1.25642, 1
1.25646, 0
1.25647, 1
1.25649, 0
1.25650, 1
1.25654, 0
1.25655, 1
1.25657, 0
1.25658, 1
1.25659, 0
1.25660, 1
1.25662, 0
1.25663, 1
1.25665, 0
1.25666, 1
1.25667, 0
1.25668, 1
1.25670, 0
1.25671, 1
1.25675, 0
1.25676, 1
1.25678, 0
1.25679, 1
1.25680, 0
1.25681, 1
1.25683, 0
1.25684, 1
1.25686, 0
1.25687, 1
1.25688, 0
1.25689, 1
1.25691, 0
1.25692, 1
1.25694, 0
1.25695, 1
1.25696, 0
1.25697, 1
1.25699, 0
1.25700, 1
1.25704, 0
1.25705, 1
1.25707, 0
1.25708, 1
1.25712, 0
1.25713, 1
1.25715, 0
1.25716, 1
1.25717, 0
1.25718, 1
1.25720, 0
1.25721, 1
1.25723, 0
1.25724, 1
1.25725, 0
1.25726, 1
1.25728, 0
1.25729, 1
1.25733, 0
1.25734, 1
1.25736, 0
1.25737, 1
1.25738, 0
1.25739, 1
1.25741, 0
1.25742, 1
1.25744, 0
1.25745, 1
1.25746, 0
1.25747, 1
1.25749, 0
1.25750, 1
1.25752, 0
1.25753, 1
1.25754, 0
1.25755, 1
1.25757, 0
1.25758, 1
1.25762, 0
1.25763, 1
1.25765, 0
1.25766, 1
1.25770, 0
1.25771, 1
1.25773, 0
1.25774, 1
1.25775, 0
1.25776, 1
1.25778, 0
1.25779, 1
1.25781, 0
1.25782, 1
1.25783, 0
1.25784, 1
1.25786, 0
1.25787, 1
1.25791, 0
1.25792, 1
1.25794, 0
1.25795, 1
1.25799, 0
1.25800, 1
1.25802, 0
1.25803, 1
1.25804, 0
1.25805, 1
1.25807, 0
1.25808, 1
1.25810, 0
1.25811, 1
1.25812, 0
1.25813, 1
1.25815, 0
1.25816, 1
1.25820, 0
1.25821, 1
1.25823, 0
1.25824, 1
1.25825, 0
1.25826, 1
1.25828, 0
1.25829, 1
1.25831, 0
1.25832, 1
1.25833, 0
1.25834, 1
1.25836, 0
1.25837, 1
1.25839, 0
1.25840, 1
1.25841, 0
1.25842, 1
1.25844, 0
1.25845, 1
1.25849, 0
1.25850, 1
1.25852, 0
1.25853, 1
1.25857, 0
1.25858, 1
1.25860, 0
1.25861, 1
1.25862, 0
1.25863, 1
1.25865, 0
1.25866, 1
1.25868, 0
1.25869, 1
1.25870, 0
1.25871, 1
1.25873, 0
1.25874, 1
1.25876, 0
1.25877, 1
1.25878, 0
1.25879, 1
1.25881, 0
1.25882, 1
1.25886, 0
1.25887, 1
1.25889, 0
1.25890, 1
1.25891, 0
1.25892, 1
1.25894, 0
1.25895, 1
1.25897, 0
1.25898, 1
1.25899, 0
1.25900, 1
1.25902, 0
1.25903, 1
1.25905, 0
1.25906, 1
1.25907, 0
1.25908, 1
1.25910, 0
1.25911, 1
1.25915, 0
1.25916, 1
1.25918, 0
1.25919, 1
1.25920, 0
1.25921, 1
1.25923, 0
1.25924, 1
1.25926, 0
1.25927, 1
1.25928, 0
1.25929, 1
1.25931, 0
1.25932, 1
1.25934, 0
1.25935, 1
1.25936, 0
1.25937, 1
1.25939, 0
1.25940, 1
1.25944, 0
1.25945, 1
1.25947, 0
1.25948, 1
1.25949, 0
1.25950, 1
1.25952, 0
1.25953, 1
1.25955, 0
1.25956, 1
1.25957, 0
1.25958, 1
1.25960, 0
1.25961, 1
1.25963, 0
1.25964, 1
1.25965, 0
1.25966, 1
1.25968, 0
1.25969, 1
1.25973, 0
1.25974, 1
1.25976, 0
1.25977, 1
1.25981, 0
1.25982, 1
1.25984, 0
1.25985, 1
1.25986, 0
1.25987, 1
1.25989, 0
1.25990, 1
1.25992, 0
1.25993, 1
1.25994, 0
1.25995, 1
1.25997, 0
1.25998, 1
1.26002, 0
1.26003, 1
1.26005, 0
1.26006, 1
1.26007, 0
1.26008, 1
1.26010, 0
1.26011, 1
1.26013, 0
1.26014, 1
1.26015, 0
1.26016, 1
1.26018, 0
1.26019, 1
1.26021, 0
1.26022, 1
1.26023, 0
1.26024, 1
1.26026, 0
1.26027, 1
1.26031, 0
1.26032, 1
1.26034, 0
1.26035, 1
1.26039, 0
1.26040, 1
1.26042, 0
1.26043, 1
1.26044, 0
1.26045, 1
1.26047, 0
1.26048, 1
1.26050, 0
1.26051, 1
1.26052, 0
1.26053, 1
1.26055, 0
1.26056, 1
1.26058, 0
1.26059, 1
1.26060, 0
1.26061, 1
1.26063, 0
1.26064, 1
1.26068, 0
1.26069, 1
1.26071, 0
1.26072, 1
1.26073, 0
1.26074, 1
1.26076, 0
1.26077, 1
1.26079, 0
1.26080, 1
1.26081, 0
1.26082, 1
1.26084, 0
1.26085, 1
1.26087, 0
1.26088, 1
1.26089, 0
1.26090, 1
1.26092, 0
1.26093, 1
1.26097, 0
1.26098, 1
1.26100, 0
1.26101, 1
1.26105, 0
1.26106, 1
1.26108, 0
1.26109, 1
1.26110, 0
1.26111, 1
1.26113, 0
1.26114, 1
1.26116, 0
1.26117, 1
1.26118, 0
1.26119, 1
1.26121, 0
1.26122, 1
1.26126, 0
1.26127, 1
1.26129, 0
1.26130, 1
1.26131, 0
1.26132, 1
1.26134, 0
1.26135, 1
1.26137, 0
1.26138, 1
1.26139, 0
1.26140, 1
1.26142, 0
1.26143, 1
1.26145, 0
1.26146, 1
1.26147, 0
1.26148, 1
1.26150, 0
1.26151, 1
1.26155, 0
1.26156, 1
1.26158, 0
1.26159, 1
1.26160, 0
1.26161, 1
1.26163, 0
1.26164, 1
1.26166, 0
1.26167, 1
1.26168, 0
1.26169, 1
1.26171, 0
1.26172, 1
1.26174, 0
1.26175, 1
1.26176, 0
1.26177, 1
1.26179, 0
1.26180, 1
1.26184, 0
1.26185, 1
1.26187, 0
1.26188, 1
1.26192, 0
1.26193, 1
1.26195, 0
1.26196, 1
1.26197, 0
1.26198, 1
1.26200, 0
1.26201, 1
1.26203, 0
1.26204, 1
1.26205, 0
1.26206, 1
1.26208, 0
1.26209, 1
1.26211, 0
1.26212, 1
1.26213, 0
1.26214, 1
1.26216, 0
1.26217, 1
1.26221, 0
1.26222, 1
1.26224, 0
1.26225, 1
1.26226, 0
1.26227, 1
1.26229, 0
1.26230, 1
1.26232, 0
1.26233, 1
1.26234, 0
1.26235, 1
1.26237, 0
1.26238, 1
1.26240, 0
1.26241, 1
1.26242, 0
1.26243, 1
1.26245, 0
1.26246, 1
1.26250, 0
1.26251, 1
1.26253, 0
1.26254, 1
1.26255, 0
1.26256, 1
1.26258, 0
1.26259, 1
1.26261, 0
1.26262, 1
1.26263, 0
1.26264, 1
1.26266, 0
1.26267, 1
1.26269, 0
1.26270, 1
1.26271, 0
1.26272, 1
1.26274, 0
1.26275, 1
1.26279, 0
1.26280, 1
1.26282, 0
1.26283, 1
1.26284, 0
1.26285, 1
1.26287, 0
1.26288, 1
1.26290, 0
1.26291, 1
1.26292, 0
1.26293, 1
1.26295, 0
1.26296, 1
1.26298, 0
1.26299, 1
1.26300, 0
1.26301, 1
1.26303, 0
1.26304, 1
1.26308, 0
1.26309, 1
1.26311, 0
1.26312, 1
1.26313, 0
1.26314, 1
1.26316, 0
1.26317, 1
1.26319, 0
1.26320, 1
1.26321, 0
1.26322, 1
1.26324, 0
1.26325, 1
1.26327, 0
1.26328, 1
1.26329, 0
1.26330, 1
1.26332, 0
1.26333, 1
1.26335, 0
1.26336, 1
1.26337, 0
1.26338, 1
1.26340, 0
1.26341, 1
1.26345, 0
1.26346, 1
1.26348, 0
1.26349, 1
1.26350, 0
1.26351, 1
1.26353, 0
1.26354, 1
1.26356, 0
1.26357, 1
1.26358, 0
1.26359, 1
1.26361, 0
1.26362, 1
1.26364, 0
1.26365, 1
1.26366, 0
1.26367, 1
1.26369, 0
1.26370, 1
1.26374, 0
1.26375, 1
1.26377, 0
1.26378, 1
1.26379, 0
1.26380, 1
1.26382, 0
1.26383, 1
1.26385, 0
1.26386, 1
1.26387, 0
1.26388, 1
1.26390, 0
1.26391, 1
1.26393, 0
1.26394, 1
1.26395, 0
1.26396, 1
1.26398, 0
1.26399, 1
1.26403, 0
1.26404, 1
1.26406, 0
1.26407, 1
1.26408, 0
1.26409, 1
1.26411, 0
1.26412, 1
1.26414, 0
1.26415, 1
1.26416, 0
1.26417, 1
1.26419, 0
1.26420, 1
1.26422, 0
1.26423, 1
1.26424, 0
1.26425, 1
1.26427, 0
1.26428, 1
1.26430, 0
1.26431, 1
1.26432, 0
1.26433, 1
1.26435, 0
1.26436, 1
1.26440, 0
1.26441, 1
1.26443, 0
1.26444, 1
1.26445, 0
1.26446, 1
1.26448, 0
1.26449, 1
1.26451, 0
1.26452, 1
1.26453, 0
1.26454, 1
1.26456, 0
1.26457, 1
1.26459, 0
1.26460, 1
1.26461, 0
1.26462, 1
1.26464, 0
1.26465, 1
1.26469, 0
1.26470, 1
1.26472, 0
1.26697, 1
1.26698, 0
1.26699, 1
1.26701, 0
1.26702, 1
1.26704, 0
1.26705, 1
1.26706, 0
1.26707, 1
1.26709, 0
1.26710, 1
1.26714, 0
1.26715, 1
1.26717, 0
1.26718, 1
1.26722, 0
1.26723, 1
1.26725, 0
1.26726, 1
1.26727, 0
1.26728, 1
1.26730, 0
1.26731, 1
1.26733, 0
1.26734, 1
1.26735, 0
1.26736, 1
1.26738, 0
1.26739, 1
1.26743, 0
1.26744, 1
1.26746, 0
1.26747, 1
1.26751, 0
1.26752, 1
1.26754, 0
1.35355, 1
1.35356, 0
1.36352, 1
1.36354, 0
1.36355, 1
1.36357, 0
1.36358, 1
1.36359, 0
1.36360, 1
1.36362, 0
1.36363, 1
1.36365, 0
1.36366, 1
1.36367, 0
1.36368, 1
1.36370, 0
1.36371, 1
1.36375, 0
1.36376, 1
1.36378, 0
1.36379, 1
1.36380, 0
1.36381, 1
1.36383, 0
1.36384, 1
1.36386, 0
1.36387, 1
1.36388, 0
1.36389, 1
1.36391, 0
1.36392, 1
1.36396, 0
1.36397, 1
1.36399, 0
1.36400, 1
1.36404, 0
1.36405, 1
1.36407, 0
1.36408, 1
1.36409, 0
1.36410, 1
1.36412, 0
1.36413, 1
1.36415, 0
1.36416, 1
1.36417, 0
1.36418, 1
1.36420, 0
1.36421, 1
1.36425, 0
1.36426, 1
1.36428, 0
1.36429, 1
1.36433, 0
1.36434, 1
1.36436, 0
1.36437, 1
1.36438, 0
1.36439, 1
1.36441, 0
1.36442, 1
1.36444, 0
1.36445, 1
1.36446, 0
1.36447, 1
1.36449, 0
1.36450, 1
1.36454, 0
1.36455, 1
1.36457, 0
1.36458, 1
1.36459, 0
1.36460, 1
1.36462, 0
1.36463, 1
1.36465, 0
1.36466, 1
1.36467, 0
1.36468, 1
1.36470, 0
1.36471, 1
1.36473, 0
1.36474, 1
1.36475, 0
1.36476, 1
1.36478, 0
1.36479, 1
1.36483, 0
1.36484, 1
1.36486, 0
1.36487, 1
1.36491, 0
1.36492, 1
1.36494, 0
1.36495, 1
1.36496, 0
1.36497, 1
1.36499, 0
1.36500, 1
1.36502, 0
1.36503, 1
1.36504, 0
1.36505, 1
1.36507, 0
1.36508, 1
1.36512, 0
1.36513, 1
1.36515, 0
1.36516, 1
1.36517, 0
1.36518, 1
1.36520, 0
1.36521, 1
1.36523, 0
1.36524, 1
1.36525, 0
1.36526, 1
1.36528, 0
1.36529, 1
1.36531, 0
1.36532, 1
1.36533, 0
1.36534, 1
1.36536, 0
1.36537, 1
1.36541, 0
1.36542, 1
1.36544, 0
1.36545, 1
1.36549, 0
1.36550, 1
1.36552, 0
1.36553, 1
1.36554, 0
1.36555, 1
1.36557, 0
1.36558, 1
1.36560, 0
1.36561, 1
1.36562, 0
1.36563, 1
1.36565, 0
1.36566, 1
1.36570, 0
1.36571, 1
1.36573, 0
1.36574, 1
1.36578, 0
1.36579, 1
1.36581, 0
1.36582, 1
1.36583, 0
1.36584, 1
1.36586, 0
1.36587, 1
1.36589, 0
1.36590, 1
1.36591, 0
1.36592, 1
1.36594, 0
1.36595, 1
1.36599, 0
1.36600, 1
1.36602, 0
1.36603, 1
1.36607, 0
1.36608, 1
1.36610, 0
1.36611, 1
1.36612, 0
1.36613, 1
1.36615, 0
1.36616, 1
1.36618, 0
1.36619, 1
1.36620, 0
1.36621, 1
1.36623, 0
1.36624, 1
1.36628, 0
1.36629, 1
1.36631, 0
1.36632, 1
1.36636, 0
1.36637, 1
1.36639, 0
1.36640, 1
1.36641, 0
1.36642, 1
1.36644, 0
1.36645, 1
1.36647, 0
1.36648, 1
1.36649, 0
1.36650, 1
1.36652, 0
1.36653, 1
1.36657, 0
1.36658, 1
1.36660, 0
1.36661, 1
1.36665, 0
1.36666, 1
1.36668, 0
1.36669, 1
1.36670, 0
1.36671, 1
1.36673, 0
1.36674, 1
1.36676, 0
1.36677, 1
1.36678, 0
1.36679, 1
1.36681, 0
1.36682, 1
1.36684, 0
1.36685, 1
1.36686, 0
1.36687, 1
1.36689, 0
1.36690, 1
1.36691, 0
1.36692, 1
1.36694, 0
1.36695, 1
1.36697, 0
1.36698, 1
1.36699, 0
1.36700, 1
1.36702, 0
1.36703, 1
1.36705, 0
1.36706, 1
1.36707, 0
1.36708, 1
1.36710, 0
1.36711, 1
1.36713, 0
1.36714, 1
1.36715, 0
1.36716, 1
1.36718, 0
1.36719, 1
1.36723, 0
1.36724, 1
1.36726, 0
1.36727, 1
1.36728, 0
1.36729, 1
1.36731, 0
1.36732, 1
1.36734, 0
1.36735, 1
1.36736, 0
1.36737, 1
1.36739, 0
1.36740, 1
1.36742, 0
1.36743, 1
1.36744, 0
1.36745, 1
1.36747, 0
1.36748, 1
1.36749, 0
1.36750, 1
1.36752, 0
1.36753, 1
1.36755, 0
1.36756, 1
1.36760, 0
1.36761, 1
1.36763, 0
1.36764, 1
1.36765, 0
1.36766, 1
1.36768, 0
1.36769, 1
1.36771, 0
1.36772, 1
1.36773, 0
1.36774, 1
1.36776, 0
1.36777, 1
1.36781, 0
1.36782, 1
1.36784, 0
1.36785, 1
1.36786, 0
1.36787, 1
1.36789, 0
1.36790, 1
1.36792, 0
1.36793, 1
1.36794, 0
1.36795, 1
1.36797, 0
1.36798, 1
1.36800, 0
1.36801, 1
1.36802, 0
1.36803, 1
1.36805, 0
1.36806, 1
1.36810, 0
1.36811, 1
1.36813, 0
1.36814, 1
1.36815, 0
1.36816, 1
1.36818, 0
1.36819, 1
1.36821, 0
1.36822, 1
1.36823, 0
1.36824, 1
1.36826, 0
1.36827, 1
1.36829, 0
1.36830, 1
1.36831, 0
1.36832, 1
1.36834, 0
1.36835, 1
1.36839, 0
1.36840, 1
1.36842, 0
1.36843, 1
1.36844, 0
1.36845, 1
1.36847, 0
1.36848, 1
1.36850, 0
1.36851, 1
1.36852, 0
1.36853, 1
1.36855, 0
1.36856, 1
1.36858, 0
1.36859, 1
1.36860, 0
1.36861, 1
1.36863, 0
1.36864, 1
1.36866, 0
1.36867, 1
1.36868, 0
1.36869, 1
1.36871, 0
1.36872, 1
1.36876, 0
1.36877, 1
1.36879, 0
1.36880, 1
1.36881, 0
1.36882, 1
1.36884, 0
1.36885, 1
1.36887, 0
1.36888, 1
1.36889, 0
1.36890, 1
1.36892, 0
1.36893, 1
1.36895, 0
1.36896, 1
1.36897, 0
1.36898, 1
1.36900, 0
1.36901, 1
1.36905, 0
1.36906, 1
1.36908, 0
1.36909, 1
1.36910, 0
1.36911, 1
1.36913, 0
1.36914, 1
1.36916, 0
1.36917, 1
1.36918, 0
1.36919, 1
1.36921, 0
1.36922, 1
1.36924, 0
1.36925, 1
1.36926, 0
1.36927, 1
1.36929, 0
1.36930, 1
1.36934, 0
1.36935, 1
1.36937, 0
1.36938, 1
1.36939, 0
1.36940, 1
1.36942, 0
1.36943, 1
1.36945, 0
1.36946, 1
1.36947, 0
1.36948, 1
1.36950, 0
1.36951, 1
1.36953, 0
1.36954, 1
1.36955, 0
1.36956, 1
1.36958, 0
1.36959, 1
1.36963, 0
1.36964, 1
1.36966, 0
1.36967, 1
1.36968, 0
1.36969, 1
1.36971, 0
1.36972, 1
1.36974, 0
1.36975, 1
1.36976, 0
1.36977, 1
1.36979, 0
1.36980, 1
1.36982, 0
1.36983, 1
1.36984, 0
1.36985, 1
1.36987, 0
1.36988, 1
1.36990, 0
1.36991, 1
1.36992, 0
1.36993, 1
1.36995, 0
1.36996, 1
1.37000, 0
1.37001, 1
1.37003, 0
1.37004, 1
1.37005, 0
1.37006, 1
1.37008, 0
1.37009, 1
1.37011, 0
1.37012, 1
1.37013, 0
1.37014, 1
1.37016, 0
1.37017, 1
1.37019, 0
1.37020, 1
1.37021, 0
1.37022, 1
1.37024, 0
1.37025, 1
1.37029, 0
1.37030, 1
1.37032, 0
1.37033, 1
1.37037, 0
1.37038, 1
1.37040, 0
1.37041, 1
1.37042, 0
1.37043, 1
1.37045, 0
1.37046, 1
1.37048, 0
1.37049, 1
1.37050, 0
1.37051, 1
1.37053, 0
1.37054, 1
1.37058, 0
1.37059, 1
1.37061, 0
1.37062, 1
1.37063, 0
1.37064, 1
1.37066, 0
1.37067, 1
1.37069, 0
1.37070, 1
1.37071, 0
1.37072, 1
1.37074, 0
1.37075, 1
1.37077, 0
1.37078, 1
1.37079, 0
1.37080, 1
1.37082, 0
1.37083, 1
1.37085, 0
1.37086, 1
1.37087, 0
1.37088, 1
1.37090, 0
1.37091, 1
1.37092, 0
1.37093, 1
1.37095, 0
1.37096, 1
1.37098, 0
1.37099, 1
1.37103, 0
1.37104, 1
1.37106, 0
1.37107, 1
1.37108, 0
1.37109, 1
1.37111, 0
1.37112, 1
1.37114, 0
1.37115, 1
1.37116, 0
1.37117, 1
1.37119, 0
1.37120, 1
1.37124, 0
1.37125, 1
1.37127, 0
1.37128, 1
1.37129, 0
1.37130, 1
1.37132, 0
1.37133, 1
1.37135, 0
1.37136, 1
1.37137, 0
1.37138, 1
1.37140, 0
1.37141, 1
1.37143, 0
1.37144, 1
1.37145, 0
1.37146, 1
1.37148, 0
1.37149, 1
1.37153, 0
1.37154, 1
1.37156, 0
1.37157, 1
1.37158, 0
1.37159, 1
1.37161, 0
1.37162, 1
1.37164, 0
1.37165, 1
1.37166, 0
1.37167, 1
1.37169, 0
1.37170, 1
1.37172, 0
1.37173, 1
1.37174, 0
1.37175, 1
1.37177, 0
1.37178, 1
1.37182, 0
1.37183, 1
1.37185, 0
1.37186, 1
1.37190, 0
1.37191, 1
1.37193, 0
1.37194, 1
1.37195, 0
1.37196, 1
1.37198, 0
1.37199, 1
1.37201, 0
1.37202, 1
1.37203, 0
1.37204, 1
1.37206, 0
1.37207, 1
1.37209, 0
1.37210, 1
1.37211, 0
1.37212, 1
1.37214, 0
1.37215, 1
1.37219, 0
1.37220, 1
1.37222, 0
1.37223, 1
1.37224, 0
1.37225, 1
1.37227, 0
1.37228, 1
1.37230, 0
1.37231, 1
1.37232, 0
1.37233, 1
1.37235, 0
1.37236, 1
1.37238, 0
1.37239, 1
1.37240, 0
1.37241, 1
1.37243, 0
1.37244, 1
1.37248, 0
1.37249, 1
1.37251, 0
1.37252, 1
1.37253, 0
1.37478, 1
1.37480, 0
1.37481, 1
1.37483, 0
1.37484, 1
1.37485, 0
1.37486, 1
1.37488, 0
1.37489, 1
1.37491, 0
1.37492, 1
1.37493, 0
1.37494, 1
1.37496, 0
1.37497, 1
1.37501, 0
1.37502, 1
1.37504, 0
1.37505, 1
1.37506, 0
1.37507, 1
1.37509, 0
1.37510, 1
1.37512, 0
1.37513, 1
1.37514, 0
1.37515, 1
1.37517, 0
1.37518, 1
1.37520, 0
1.37521, 1
1.37522, 0
1.37523, 1
1.37525, 0
1.37526, 1
1.37530, 0
1.37531, 1
1.37533, 0
1.37534, 1
1.37535, 0
1.47134, 1
1.47138, 0
1.47139, 1
1.47141, 0
1.47142, 1
1.47143, 0
1.47144, 1
1.47146, 0
1.47147, 1
1.47149, 0
1.47150, 1
1.47151, 0
1.47152, 1
1.47154, 0
1.47155, 1
1.47159, 0
1.47160, 1
1.47162, 0
1.47163, 1
1.47164, 0
1.47165, 1
1.47167, 0
1.47168, 1
1.47170, 0
1.47171, 1
1.47172, 0
1.47173, 1
1.47175, 0
1.47176, 1
1.47178, 0
1.47179, 1
1.47180, 0
1.47181, 1
1.47183, 0
1.47184, 1
1.47188, 0
1.47189, 1
1.47191, 0
1.47192, 1
1.47196, 0
1.47197, 1
1.47199, 0
1.47200, 1
1.47201, 0
1.47202, 1
1.47204, 0
1.47205, 1
1.47207, 0
1.47208, 1
1.47209, 0
1.47210, 1
1.47212, 0
1.47213, 1
1.47217, 0
1.47218, 1
1.47220, 0
1.47221, 1
1.47225, 0
1.47226, 1
1.47228, 0
1.47229, 1
1.47230, 0
1.47231, 1
1.47233, 0
1.47234, 1
1.47236, 0
1.47237, 1
1.47238, 0
1.47239, 1
1.47241, 0
1.47242, 1
1.47246, 0
1.47247, 1
1.47249, 0
1.47250, 1
1.47254, 0
1.47255, 1
1.47257, 0
1.47258, 1
1.47259, 0
1.47260, 1
1.47262, 0
1.47263, 1
1.47265, 0
1.47266, 1
1.47267, 0
1.47268, 1
1.47270, 0
1.47271, 1
1.47275, 0
1.47276, 1
1.47278, 0
1.47279, 1
1.47283, 0
1.47284, 1
1.47286, 0
1.47287, 1
1.47288, 0
1.47289, 1
1.47291, 0
1.47292, 1
1.47294, 0
1.47295, 1
1.47296, 0
1.47297, 1
1.47299, 0
1.47300, 1
1.47304, 0
1.47305, 1
1.47307, 0
1.47308, 1
1.47309, 0
1.47310, 1
1.47312, 0
1.47313, 1
1.47315, 0
1.47316, 1
1.47317, 0
1.47318, 1
1.47320, 0
1.47321, 1
1.47323, 0
1.47324, 1
1.47325, 0
1.47326, 1
1.47328, 0
1.47329, 1
1.47333, 0
1.47334, 1
1.47336, 0
1.47337, 1
1.47341, 0
1.47342, 1
1.47344, 0
1.47345, 1
1.47346, 0
1.47347, 1
1.47349, 0
1.47350, 1
1.47352, 0
1.47353, 1
1.47354, 0
1.47355, 1
1.47357, 0
1.47358, 1
1.47362, 0
1.47363, 1
1.47365, 0
1.47366, 1
1.47367, 0
1.47368, 1
1.47370, 0
1.47371, 1
1.47373, 0
1.47374, 1
1.47375, 0
1.47376, 1
1.47378, 0
1.47379, 1
1.47381, 0
1.47382, 1
1.47383, 0
1.47384, 1
1.47386, 0
1.47387, 1
1.47391, 0
1.47392, 1
1.47394, 0
1.47395, 1
1.47396, 0
1.47397, 1
1.47399, 0
1.47400, 1
1.47402, 0
1.47403, 1
1.47404, 0
1.47405, 1
1.47407, 0
1.47408, 1
1.47410, 0
1.47411, 1
1.47412, 0
1.47413, 1
1.47415, 0
1.47416, 1
1.47420, 0
1.47421, 1
1.47423, 0
1.47424, 1
1.47425, 0
1.47426, 1
1.47428, 0
1.47429, 1
1.47431, 0
1.47432, 1
1.47433, 0
1.47434, 1
1.47436, 0
1.47437, 1
1.47439, 0
1.47440, 1
1.47441, 0
1.47442, 1
1.47444, 0
1.47445, 1
1.47449, 0
1.47450, 1
1.47452, 0
1.47453, 1
1.47454, 0
1.47455, 1
1.47457, 0
1.47458, 1
1.47460, 0
1.47461, 1
1.47462, 0
1.47463, 1
1.47465, 0
1.47466, 1
1.47468, 0
1.47469, 1
1.47470, 0
1.47471, 1
1.47473, 0
1.47474, 1
1.47478, 0
1.47479, 1
1.47481, 0
1.47482, 1
1.47486, 0
1.47487, 1
1.47489, 0
1.47490, 1
1.47491, 0
1.47492, 1
1.47494, 0
1.47495, 1
1.47497, 0
1.47498, 1
1.47499, 0
1.47500, 1
1.47502, 0
1.47503, 1
1.47505, 0
1.47506, 1
1.47507, 0
1.47508, 1
1.47510, 0
1.47511, 1
1.47515, 0
1.47516, 1
1.47518, 0
1.47519, 1
1.47520, 0
1.47521, 1
1.47523, 0
1.47524, 1
1.47526, 0
1.47527, 1
1.47528, 0
1.47529, 1
1.47531, 0
1.47532, 1
1.47534, 0
1.47535, 1
1.47536, 0
1.47537, 1
1.47539, 0
1.47540, 1
1.47544, 0
1.47545, 1
1.47547, 0
1.47548, 1
1.47549, 0
1.47550, 1
1.47552, 0
1.47553, 1
1.47555, 0
1.47556, 1
1.47557, 0
1.47558, 1
1.47560, 0
1.47561, 1
1.47563, 0
1.47564, 1
1.47565, 0
1.47566, 1
1.47568, 0
1.47569, 1
1.47573, 0
1.47574, 1
1.47576, 0
